ENGL1101-25 |Discourse and Composition (A) ||STAFF |20/20|Open|TR 8:00 - 9:50 AM; MAIN Campus, Kricker Hall , Computer Lab/Lecture 
F 9:00 - 9:50 AM; MAIN Campus, Kricker Hall , Computer Lab/Lecture |5|08/20/12|12/07/12
ENGL1101-27 |Discourse and Composition (A) ||Scott, Marc |18/20|Open|TR 10:00 - 11:50 AM; MAIN Campus, Massie Hall , English Computer Lab 
F 11:00 - 11:50 AM; MAIN Campus, Massie Hall , English Computer Lab |5|08/20/12|12/07/12
ENGL1101-28 |Discourse and Composition (A) ||Hermanson, Cynthia |20/20|Open|TR 12:00 - 1:50 PM; MAIN Campus, Massie Hall , English Computer Lab 
F 1:00 - 1:50 PM; MAIN Campus, Massie Hall , English Computer Lab |5|08/20/12|12/07/12
ENGL1101-29 |Discourse and Composition (A) ||Heckler-Todt, Glenna |19/20|Open|T 12:00 - 1:50 PM; MAIN Campus, Kricker Hall , Lecture/Seminar 
F 1:00 - 1:50 PM; MAIN Campus, Kricker Hall , Computer Lab/Lecture 
R 12:00 - 1:50 PM; MAIN Campus, Massie Hall , English Computer Lab |5|08/20/12|12/07/12
ENGL1101-30 |Discourse and Composition (A) ||STAFF |20/20|Open|TR 4:30 - 7:00 PM; PIKE Campus, Pike County JVS |5|08/20/12|12/07/12
ENGL1101-40 |Discourse and Composition (A) ||Lawson, Shannon L |09/20/12|Open|R 3:30 - 5:35 PM; MAIN Campus, Kricker Hall , Lecture/Seminar 
T 3:30 - 5:35 PM; MAIN Campus, Massie Hall , English Computer Lab |5|08/20/12|12/07/12
ENGL1101-41 |Discourse and Composition (A) ||STAFF |19/20|Open|MW 4:00 - 5:50 PM; MAIN Campus, Kricker Hall , Computer Lab/Lecture 
F 4:00 - 4:50 PM; MAIN Campus, Kricker Hall , Computer Lab/Lecture |5|08/20/12|12/07/12
ENGL1101-42 |Discourse and Composition (A) ||STAFF |20/20|Open|TR 12:00 - 1:50 PM; MAIN Campus, Kricker Hall , Lecture/Seminar 
F 1:00 - 1:50 PM; MAIN Campus, Kricker Hall , Computer Lab/Lecture |5|08/20/12|12/07/12
ENGL1101-51 |Discourse and Composition (A) ||STAFF |17/20|Open|M 6:00 - 8:50 PM; MAIN Campus, Massie Hall , English Computer Lab 
W 6:00 - 7:50 PM; MAIN Campus, Massie Hall , English Computer Lab |5|08/20/12|12/07/12
ENGL1101-52 |Discourse and Composition (A) ||STAFF |19/20|Open|M 6:00 - 8:50 PM; MAIN Campus, Massie Hall , English Computer Lab 
W 6:00 - 7:50 PM; MAIN Campus, Massie Hall , English Computer Lab |5|08/20/12|12/07/12
ENGL1101-53 |Discourse and Composition (A) ||STAFF |14/20|Open|R 6:00 - 8:50 PM; MAIN Campus, Massie Hall , English Computer Lab 
T 6:00 - 7:50 PM; MAIN Campus, Massie Hall , English Computer Lab |5|08/20/12|12/07/12
ENGL1102-01 |Discourse and Composition (B) ||STAFF |19/20|Open|MF 9:00 - 9:50 AM; MAIN Campus, Kricker Hall , Computer Lab/Lecture 
W 9:00 - 9:50 AM; MAIN Campus, Kricker Hall , Computer Lab/Lecture |3|08/20/12|12/07/12
ENGL1102-02 |Discourse and Composition (B) ||STAFF |20/20|Open|M 10:00 - 10:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom 
W 10:00 - 10:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom 
F 10:00 - 10:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ENGL1102-03 |Discourse and Composition (B) ||STAFF |20/20|Open|MWF 10:00 - 10:50 AM; MAIN Campus, Kricker Hall , Computer Lab/Lecture |3|08/20/12|12/07/12
ENGL1102-04 |Discourse and Composition (B) ||Pauley, Jennifer H |20/20|Open|MWF 1:00 - 1:50 PM; MAIN Campus, Massie Hall , English Computer Lab |3|08/20/12|12/07/12
ENGL1102-05 |Discourse and Composition (B) ||Milliken, Roberta L |19/20|Open|TR 2:00 - 3:15 PM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
ENGL1102-06 |Discourse and Composition (B) ||Spradlin, Patricia Conley |15/15|Open|T 12:30 - 1:45 PM; MAIN Campus, Massie Hall , English Computer Lab 
R 12:30 - 1:45 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ENGL1102-51 |Discourse and Composition (B) ||Milliken, Roberta L |20/20|Open|T 5:00 - 6:15 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom 
R 5:00 - 6:15 PM; MAIN Campus, Kricker Hall , Computer Lab/Lecture |3|08/20/12|12/07/12
ENGL1102-52 |Discourse and Composition (B) ||STAFF |18/20|Open|MW 5:00 - 6:15 PM; MAIN Campus, Kricker Hall , Computer Lab/Lecture |3|08/20/12|12/07/12
ENGL1103-01 |Composition for ESL Students 1 ||Lomashvili, Leila |20/20|Open|F 10:00 - 10:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom 
T 10:00 - 11:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom 
R 10:00 - 11:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |5|08/20/12|12/07/12
ENGL1105-01 |Composition and Argumentation ||STAFF |09/20/12|Open|WF 8:00 - 8:50 AM; MAIN Campus, Massie Hall , English Computer Lab 
M 8:00 - 8:50 AM; MAIN Campus, Massie Hall , Language Computer Lab |3|08/20/12|12/07/12
ENGL1105-02 |Composition and Argumentation ||STAFF |05/20/12|Open|F 9:00 - 9:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom 
M 9:00 - 9:50 AM; MAIN Campus, Kricker Hall , Computer Lab/Lecture 
W 9:00 - 9:50 AM; MAIN Campus, Kricker Hall , Computer Lab/Lecture |3|08/20/12|12/07/12
ENGL1105-03 |Composition and Argumentation ||STAFF |06/20/12|Open|MW 10:00 - 10:50 AM; MAIN Campus, Kricker Hall , Computer Lab/Lecture 
F 10:00 - 10:50 AM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
ENGL1105-04 |Composition and Argumentation ||STAFF |14/20|Open|F 11:00 - 11:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom 
M 11:00 - 11:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom 
W 11:00 - 11:50 AM; MAIN Campus, Kricker Hall , Computer Lab/Lecture |3|08/20/12|12/07/12
ENGL1105-05 |Composition and Argumentation ||STAFF |04/20/12|Open|MWF 11:00 - 11:50 AM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
ENGL1105-06 |Composition and Argumentation ||STAFF |12/20/12|Open|WF 12:00 - 12:50 PM; MAIN Campus, Massie Hall , Language Computer Lab 
M 12:00 - 12:50 PM; MAIN Campus, Massie Hall , Language Computer Lab |3|08/20/12|12/07/12
ENGL1105-07 |Composition and Argumentation ||STAFF |12/20/12|Open|MW 12:00 - 12:50 PM; MAIN Campus, Massie Hall , English Computer Lab 
F 12:00 - 12:50 PM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
ENGL1105-08 |Composition and Argumentation ||STAFF |17/20|Open|MW 12:00 - 12:50 PM; MAIN Campus, Kricker Hall , Lecture/Seminar 
F 12:00 - 12:50 PM; MAIN Campus, Massie Hall , English Computer Lab |3|08/20/12|12/07/12
ENGL1105-09 |Composition and Argumentation ||STAFF |17/20|Open|MWF 2:00 - 2:50 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ENGL1105-10 |Composition and Argumentation ||Sands, Melody |0/20|Closed|MWF 1:00 - 1:50 PM; MAIN Campus, Massie Hall , Language Computer Lab |3|08/20/12|12/07/12
ENGL1105-11 |Composition and Argumentation ||STAFF |15/20|Open|MWF 2:00 - 2:50 PM; MAIN Campus, Administration , Humanities Computer Lab |3|08/20/12|12/07/12
ENGL1105-12 |Composition and Argumentation ||STAFF |01/20/12|Open|MW 3:30 - 4:45 PM; MAIN Campus, Kricker Hall , Computer Lab/Lecture |3|08/20/12|12/07/12
ENGL1105-13 |Composition and Argumentation ||Cox, Sandra M |15/15|Open|TR 9:30 - 10:45 AM; MAIN Campus, Kricker Hall , Computer Lab/Lecture |3|08/20/12|12/07/12
ENGL1105-14 |Composition and Argumentation ||STAFF |0/20|Closed|T 2:00 - 3:15 PM; MAIN Campus, Massie Hall , English Computer Lab 
R 2:00 - 3:15 PM; MAIN Campus, Massie Hall , English Computer Lab |3|08/20/12|12/07/12
ENGL1105-15 |Composition and Argumentation ||STAFF |08/20/12|Open|R 2:00 - 3:15 PM; MAIN Campus, Administration , Humanities Computer Lab 
T 2:00 - 3:15 PM; MAIN Campus, Administration , Humanities Computer Lab |3|08/20/12|12/07/12
ENGL1105-16 |Composition and Argumentation ||STAFF |03/20/12|Open|T 3:30 - 4:45 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom 
R 3:30 - 4:45 PM; MAIN Campus, Massie Hall , English Computer Lab |3|08/20/12|12/07/12
ENGL1105-51 |Composition and Argumentation ||STAFF |12/20/12|Open|TR 5:00 - 6:15 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ENGL1105-52 |Composition and Argumentation ||STAFF |10/20/12|Open|TR 5:00 - 6:15 PM; MAIN Campus, Massie Hall , Language Computer Lab |3|08/20/12|12/07/12
ENGL2200-01 |Introduction to Literature ||Piontek, Thomas |17/25|Open|TR 9:30 - 10:45 AM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
ENGL2205-51 |Introduction to Women's Studies ||Piontek, Thomas |13/24|Open|MW 5:00 - 6:15 PM; MAIN Campus, Massie Hall , Massie - GPC |3|08/20/12|12/07/12
ENGL2211-01 |Survey of English Literature 1 ||Milliken, Roberta L |08/20/12|Open|MW 2:00 - 3:15 PM; MAIN Campus, Health Sciences , Respiratory GPC |3|08/20/12|12/07/12
ENGL2232-01 |Creative Writing (Poetry) ||Carpathios, Neil |16/25|Open|TR 11:00AM - 12:15 PM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
ENGL2251-01 |Survey of American Literature 1 ||Holtman, Janet M |17/24|Open|MWF 10:00 - 10:50 AM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
ENGL2275-01 |American Film History ||Piontek, Thomas |09/25/12|Open|TR 3:30 - 4:45 PM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
ENGL2999-01 |Topics in Literature ||Carpathios, Neil |25/25|Open|0:00 - 0:00 AM; Campus, Blank , blank |1|08/20/12|12/07/12
ENGL2999-02 |Topics in Literature ||Guo, Baoling |20/20|Open|MTWRF 11:00 - 11:50 AM; MAIN Campus, Kricker Hall , Lecture/Seminar |5|08/20/12|12/07/12
ENGL2999-03 |Topics in Literature ||Amiry, Jumana |20/20|Open|MW 10:00 - 11:15 AM; MAIN Campus, Health Sciences , RDLT/MLTC GPC |3|08/20/12|12/07/12
ENGL2999-04 |Topics in Literature ||Amiry, Jumana |16/20|Open|MW 11:30AM - 12:45 PM; MAIN Campus, Health Sciences , PT and MLTC GPC |3|08/20/12|12/07/12
ENGL3300-01 |Children's Lit/Read Approaches ||Cox, Sandra M |13/24|Open|MW 3:30 - 4:45 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ENGL3300-02 |Children's Lit/Read Approaches ||Cox, Sandra M |13/25|Open|TR 3:30 - 4:45 PM; MAIN Campus, Kricker Hall , Lecture |3|08/20/12|12/07/12
ENGL3301-01 |Shakespeare 1 ||Milliken, Roberta L |09/20/12|Open|TR 12:30 - 1:45 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ENGL3315-01 |Theory/Practice in Composition ||Knutson, Debra |13/20|Open|TR 3:30 - 4:45 PM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
ENGL3321-01 |The English Novel ||Pauley, Jennifer H |19/25|Open|TR 11:00AM - 12:15 PM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
ENGL3381-01 |Fundamentals of Theory/Criticism ||Holtman, Janet M |12/20/12|Open|MWF 2:00 - 2:50 PM; MAIN Campus, Kricker Hall , Lecture/Seminar |3|08/20/12|12/07/12
ENGL4434-01 |Mthds Teach Lang Arts Sec School ||Spradlin, Patricia Conley |07/15/12|Open|M 10:00 - 11:50 AM; MAIN Campus, Education , Education Conference 
MW 10:00 - 11:50 AM; MAIN Campus, Education , Education Conference 
MW 10:00 - 11:50 AM; MAIN Campus, Education , Education Conference 
TWR 7:30 - 11:50 AM; MAIN Campus, Off Campus |3|08/20/12|12/07/12
ETCA1101-01 |Engineering Drawing 1 ||Vestich, Eli Thomas |20/22|Open|TR 1:00 - 3:20 PM; MAIN Campus, Advanced Technology Ctr , Engineering Drawing |3|08/20/12|12/07/12
ETCA1101-02 |Engineering Drawing 1 ||Vestich, Eli Thomas |15/22|Open|MW 11:00AM - 1:20 PM; MAIN Campus, Advanced Technology Ctr , Engineering Drawing |3|08/20/12|12/07/12
ETCA1101-51 |Engineering Drawing 1 ||STAFF |15/22|Open|M 5:30 - 10:20 PM; MAIN Campus, Advanced Technology Ctr , Engineering Drawing |3|08/20/12|12/07/12
ETCA1201-01 |Introduction to CADD ||Vestich, Eli Thomas |07/20/12|Open|MW 2:00 - 4:20 PM; MAIN Campus, Advanced Technology Ctr , CADD Lab I |3|08/20/12|12/07/12
ETCA1201-51 |Introduction to CADD ||Penn, Michael R |18/20|Open|W 5:30 - 10:20 PM; MAIN Campus, Advanced Technology Ctr , CADD Lab I |3|08/20/12|12/07/12
ETCA1501-90 |CADD Presentation 1 ||Vestich, Eli Thomas |18/22|Open|0:00 - 0:00 AM; ONLI Campus, On line Courses , Online Instruction |3|08/20/12|12/07/12
ETCA2201-51 |Small Building Design ||Bratt, William |06/12/12|Open|T 5:30 - 10:20 PM; MAIN Campus, Advanced Technology Ctr , CADD Lab I |3|08/20/12|12/07/12
ETCA2301-01 |Advanced 3-D CADD Design ||Vestich, Eli Thomas |08/12/12|Open|TR 9:00 - 11:20 AM; MAIN Campus, Advanced Technology Ctr , CADD Lab I |3|08/20/12|12/07/12
ETCA2401-51 |Computer Aided Mach/Mach Tools ||Smith, Gary D |04/08/12|Open|R 5:30 - 7:20 PM; MAIN Campus, Advanced Technology Ctr , Plastics Computer Lab 
R 7:30 - 10:20 PM; MAIN Campus, Advanced Technology Ctr , Plastics Lab |3|08/20/12|12/07/12
ETCO1115-51 |Comp Programming for Technology ||Conkel, Joshua L |20/24|Open|M 5:30 - 10:20 PM; MAIN Campus, Advanced Technology Ctr , Plastics Computer Lab |3|08/20/12|12/07/12
ETCO1120-51 |Intro STEM Computer Programming ||Kosan, Julius T |20/24|Open|T 5:00 - 9:50 PM; MAIN Campus, Advanced Technology Ctr , Computer Lab |3|08/20/12|12/07/12
ETCO1120-52 |Intro STEM Computer Programming ||Kosan, Julius T |21/24|Open|W 5:00 - 9:50 PM; MAIN Campus, Advanced Technology Ctr , Computer Lab |3|08/20/12|12/07/12
ETCO1150-90 |HTML Programming/Web Page Design ||Vestich, Eli Thomas |10/20/12|Open|0:00 - 0:00 AM; ONLI Campus, On line Courses , Online Instruction |3|08/20/12|12/07/12
ETCO1310-01 |Fluid Power ||Warfield, Kenneth W |0/24|Closed|M 8:00 - 9:50 AM; MAIN Campus, Advanced Technology Ctr , Tiered Lecture Hall 
W 8:00 - 9:50 AM; MAIN Campus, Advanced Technology Ctr , Lab |3|08/20/12|12/07/12
ETCO1310-02 |Fluid Power ||Warfield, Kenneth W |21/24|Open|M 8:00 - 9:50 AM; MAIN Campus, Advanced Technology Ctr , Tiered Lecture Hall 
W 10:00 - 11:50 AM; MAIN Campus, Advanced Technology Ctr , Lab |3|08/20/12|12/07/12
ETCO2225-01 |Indus Mgt/Occup Safety/Health ||Hilgarth, Carl O |10/28/12|Open|MW 8:30 - 9:50 AM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ETCO2310-01 |Statics & Strengths ||Warfield, Kenneth W |09/24/12|Open|TR 12:00 - 1:20 PM; MAIN Campus, Advanced Technology Ctr , Electronics Lab I |3|08/20/12|12/07/12
ETCO2999-01 |Topics ||Miller, Adam J |17/20|Open|0:00 - 0:00 AM; Campus, Blank , blank |4|08/20/12|12/07/12
ETCO3185-01 |Internship in Engineering Tech. ||Vestich, Eli Thomas |20/20|Open|0:00 - 0:00 AM; Campus, Blank , blank |4|08/20/12|12/07/12
ETCO3185-02 |Internship in Engineering Tech. ||Kosan, Julius T |20/20|Open|0:00 - 0:00 AM; Campus, Blank , blank |4|08/20/12|12/07/12
ETCO3185-03 |Internship in Engineering Tech. ||Miller, Larry M |20/20|Open|0:00 - 0:00 AM; Campus, Blank , blank |4|08/20/12|12/07/12
ETCO3185-04 |Internship in Engineering Tech. ||Ison, Steven A |20/20|Open|0:00 - 0:00 AM; Campus, Blank , blank |4|08/20/12|12/07/12
ETCO3185-05 |Internship in Engineering Tech. ||Warfield, Kenneth W |20/20|Open|0:00 - 0:00 AM; Campus, Blank , blank |4|08/20/12|12/07/12
ETCO3999-01 |Topics ||STAFF |24/24|Open|MW 9:00 - 11:50 AM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ETEC2101-51 |Data Structures ||Hudson, James |-1/29|Closed|MW 10:30AM - 12:50 PM; MAIN Campus, Advanced Technology Ctr , CADD Lab II |3|08/20/12|12/07/12
ETEC2301-01 |Programmable Logic ||STAFF |05/15/12|Open|MTWR 2:00 - 3:20 PM; MAIN Campus, Advanced Technology Ctr , Instrumentation Lab |3|08/20/12|12/07/12
ETEC2601-51 |Database Systems ||Kosan, Julius T |15/24|Open|R 5:00 - 9:50 PM; MAIN Campus, Advanced Technology Ctr , Computer Lab |3|08/20/12|12/07/12
ETEC3401-01 |Algorithms ||Hudson, James |10/25/12|Open|MW 5:00 - 7:20 PM; MAIN Campus, Advanced Technology Ctr , CADD Lab II |3|08/20/12|12/07/12
ETEC3402-01 |Automata and Formal Languages ||Hudson, James |09/25/12|Open|TR 3:00 - 5:20 PM; MAIN Campus, Advanced Technology Ctr , CADD Lab II |3|08/20/12|12/07/12
ETEC3501-51 |Advanced Circuit Analysis ||STAFF |12/20/12|Open|TR 5:00 - 7:20 PM; MAIN Campus, Advanced Technology Ctr , Computer Hardware Lab |3|08/20/12|12/07/12
ETEC3701-01 |Operating Systems 1 ||Hudson, James |16/25|Open|TR 12:00 - 2:20 PM; MAIN Campus, Advanced Technology Ctr , CADD Lab II |3|08/20/12|12/07/12
ETEC4501-01 |Digital Controls 1 ||STAFF |06/15/12|Open|TR 11:30AM - 1:50 PM; MAIN Campus, Advanced Technology Ctr , Instrumentation Lab |3|08/20/12|12/07/12
ETEM1110-01 |Electrical Fundamentals 1 (DC) ||Warfield, Kenneth W |17/24|Open|TR 8:00 - 9:50 AM; MAIN Campus, Advanced Technology Ctr , Electronics Lab I |3|08/20/12|12/07/12
ETEM1110-51 |Electrical Fundamentals 1 (DC) ||Teeters, Bradley W |18/24|Open|M 5:00 - 6:50 PM; MAIN Campus, Advanced Technology Ctr , Electronics Lab I 
M 7:00 - 8:50 PM; MAIN Campus, Advanced Technology Ctr , Electronic Lab II |3|08/20/12|12/07/12
ETEM1510-51 |Intro to Electricity/Electronics ||Priode, Carl E |18/24|Open|R 5:00 - 6:50 PM; MAIN Campus, Advanced Technology Ctr , Electronics Lab I 
R 7:00 - 9:50 PM; MAIN Campus, Advanced Technology Ctr , Electronic Lab II |3|08/20/12|12/07/12
ETEM2212-01 |Digital Logic ||Priode, Carl E |17/24|Open|MW 2:00 - 3:20 PM; MAIN Campus, Advanced Technology Ctr , Electronics Lab I 
TR 2:00 - 3:20 PM; MAIN Campus, Advanced Technology Ctr , Electronic Lab II |4|08/20/12|12/07/12
ETEM2514-51 |EM Systems ||Priode, Carl E |17/24|Open|T 5:00 - 7:50 PM; MAIN Campus, Advanced Technology Ctr , Electronics Lab I 
T 8:00 - 10:50 PM; MAIN Campus, Advanced Technology Ctr , Electronic Lab II |4|08/20/12|12/07/12
ETEV1110-90 |Intro to Environmental Engr ||Warfield, Kenneth W |16/25|Open|0:00 - 0:00 AM; ONLI Campus, On line Courses , Online Instruction |3|08/20/12|12/07/12
ETEV2220-01 |Hazardous Waste Management ||Ison, Steven A |16/20|Open|T 4:00 - 5:50 PM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom 
R 4:00 - 6:50 PM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ETEV2230-01 |Intro to Solid Waste Mgt Tech ||Ison, Steven A |20/25|Open|T 1:00 - 2:50 PM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom 
R 1:00 - 3:50 PM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom |4|08/20/12|12/07/12
ETEV2240-01 |Industrial Waste Treatment ||Warfield, Kenneth W |13/18|Open|M 12:00 - 1:50 PM; MAIN Campus, Advanced Technology Ctr , Electronics Lab I 
W 12:00 - 1:50 PM; MAIN Campus, Advanced Technology Ctr , Lab 
0:00 - 0:00 AM; Campus, Blank , blank |3|08/20/12|12/07/12
ETEV3310-51 |Thermodynamics ||Ison, Steven A |18/25|Open|W 6:00 - 8:50 PM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ETEV3355-01 |Hazard Waste Treat/Control Tech ||Ison, Steven A |08/16/12|Open|T 10:00 - 11:50 AM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom 
R 10:00AM - 12:50 PM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ETEV4410-01 |Engr Hydrology for Technologists ||Ison, Steven A |12/16/12|Open|M 2:00 - 3:50 PM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom 
W 2:00 - 4:50 PM; MAIN Campus, Advanced Technology Ctr , Gen'l Purpose Classroom |3|08/20/12|12/07/12
ETEV4420-51 |Intro to Geographic Info Systems ||Penn, Michael R |12/16/12|Open|R 5:30 - 10:20 PM; MAIN Campus, Advanced Technology Ctr , CADD Lab I |3|08/20/12|12/07/12
ETGG1801-01 |Game Programming Foundations 1 ||Witherell, Jason M |15/22|Open|TR 11:00AM - 1:20 PM; MAIN Campus, Advanced Technology Ctr , Math MAC Computer Lab |3|08/20/12|12/07/12
ETGG1801-51 |Game Programming Foundations 1 ||Holbrook, Andrew D |15/22|Open|WF 6:00 - 8:20 PM; MAIN Campus, Advanced Technology Ctr , Math MAC Computer Lab |3|08/20/12|12/07/12
ETGG2801-01 |Computer Graphics 1 ||Hudson, James |04/22/12|Open|MW 1:30 - 3:50 PM; MAIN Campus, Advanced Technology Ctr , Math MAC Computer Lab |3|08/20/12|12/07/12
ETGG3801-01 |Realtime Interactive Prog. 1 ||Witherell, Jason M |16/22|Open|TR 2:30 - 4:50 PM; MAIN Campus, Advanced Technology Ctr , Math MAC Computer Lab |3|08/20/12|12/07/12
ETGG3999-01 |Special Topics ||Witherell, Jason M |30/30|Open|TR 8:00 - 10:20 AM; MAIN Campus, Advanced Technology Ctr , Motion Capture Lab |3|08/20/12|12/07/12
ETGG4801-01 |Digital Simulation Design Lab 1 ||Holbrook, Andrew D |06/15/12|Open|W 1:00 - 5:50 PM; MAIN Campus, Advanced Technology Ctr , Design Computer Lab |3|08/20/12|12/07/12
ETGG4803-01 |Artificial Intelligence ||Witherell, Jason M |12/22/12|Open|MW 8:00 - 10:20 AM; MAIN Campus, Advanced Technology Ctr , Math MAC Computer Lab |3|08/20/12|12/07/12
ETPL1100-01 |Plastics Manufacturing ||Miller, Larry M |22/24|Open|MW 2:00 - 3:15 PM; MAIN Campus, Advanced Technology Ctr , Plastics Design Lab |3|08/20/12|12/07/12
ETPL1100-90 |Plastics Manufacturing ||Miller, Larry M |0/0|Closed|0:00 - 0:00 AM; ONLI Campus, On line Courses , Online Instruction |3|08/20/12|12/07/12
ETPL2220-01 |Plastics Processing 2 ||Miller, Adam J |0/6|Closed|TR 10:00 - 11:15 AM; MAIN Campus, Advanced Technology Ctr , Plastics Computer Lab 
T 11:30AM - 2:00 PM; MAIN Campus, Advanced Technology Ctr , Plastics Molding Lab |4|08/20/12|12/07/12
ETPL2220-02 |Plastics Processing 2 ||Miller, Adam J |03/06/12|Open|TR 10:00 - 11:15 AM; MAIN Campus, Advanced Technology Ctr , Plastics Computer Lab 
R 11:30AM - 2:00 PM; MAIN Campus, Advanced Technology Ctr , Plastics Molding Lab |4|08/20/12|12/07/12
ETPL2235-01 |Stat Process/Quality Control ||Miller, Adam J |16/24|Open|W 5:00 - 8:20 PM; MAIN Campus, Advanced Technology Ctr , Plastics Computer Lab |4|08/20/12|12/07/12
ETPL3320-01 |Plant Layout and Cost Analysis ||Hilgarth, Carl O |17/24|Open|TR 2:00 - 3:40 PM; MAIN Campus, Advanced Technology Ctr , Plastics Computer Lab |4|08/20/12|12/07/12
ETPL3330-01 |Properties of Polymers 2 ||Miller, Larry M |21/24|Open|MW 10:00 - 11:40 AM; MAIN Campus, Advanced Technology Ctr , Plastics Computer Lab |4|08/20/12|12/07/12
ETPL3345-01 |Advanced Processing 1 ||Miller, Adam J |20/24|Open|MW 2:00 - 3:40 PM; MAIN Campus, Advanced Technology Ctr , Plastics Computer Lab 
0:00 - 0:00 AM; Campus, Blank , blank |4|08/20/12|12/07/12
ETPL3360-01 |Plastic Part and Mold Design ||Miller, Larry M |20/24|Open|TR 12:00 - 1:40 PM; MAIN Campus, Advanced Technology Ctr , Plastics Computer Lab |4|08/20/12|12/07/12
ETPL4470-51 |Part and Mold Making and Foams ||Spriggs, Jeffrey C |06/12/12|Open|T 5:30 - 9:20 PM; MAIN Campus, Advanced Technology Ctr , Plastics Computer Lab |4|08/20/12|12/07/12
FREN1111-01 |Elementary French 1 ||Nyawalo, Mich |19/25|Open|TR 2:00 - 4:05 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |5|08/20/12|12/07/12
FREN1111-51 |Elementary French 1 ||Staker, Carolyn K |11/25/12|Open|MW 5:00 - 7:05 PM; MAIN Campus, Massie Hall , Language Computer Lab |5|08/20/12|12/07/12
FREN1111-52 |Elementary French 1 ||Staker, Carolyn K |02/25/12|Open|TR 5:00 - 7:05 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |5|08/20/12|12/07/12
GEOG2201-01 |Cultural Geography ||Dzik, Anthony J |18/24|Open|MWF 9:00 - 9:50 AM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
GEOG2201-02 |Cultural Geography ||Dzik, Anthony J |0/43|Closed|MWF 12:00 - 12:50 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
GEOG2225-01 |Physical Geography ||Dzik, Anthony J |30/43|Open|MWF 1:00 - 1:50 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
GEOG2225-51 |Physical Geography ||Dzik, Anthony J |29/43|Open|W 5:00 - 7:30 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
GEOG3350-01 |Reg Geog:Geog of North America ||Dzik, Anthony J |25/43|Open|MW 2:00 - 3:15 PM; MAIN Campus, Massie Hall , Gen'l Purpose Classroom |3|08/20/12|12/07/12
